song_id,song_title,spotify_id,lastfm_url
7796,"Hot Thoughts",NULL,https://www.last.fm/music/Spoon/_/Hot+Thoughts
7797,"That's Entertainment",NULL,https://www.last.fm/music/Morrissey/_/That%27s+Entertainment
7798,"Sing Your Life",NULL,https://www.last.fm/music/Morrissey/_/Sing+Your+Life
7799,Nightmarket,NULL,https://www.last.fm/music/Burial/_/Nightmarket
7800,Dial-a-Cliché,NULL,https://www.last.fm/music/Morrissey/_/Dial-a-Clich%C3%A9
7801,"2-02 It's Alright (Live At the Mermaid Theatre)_1478477153057.m4a",NULL,https://www.last.fm/music/Pet+Shop+Boys/_/2-02+It%27s+Alright+(Live+At+the+Mermaid+Theatre)_1478477153057.m4a
7802,"Artificial Light",NULL,https://www.last.fm/music/Rainer+Maria/_/Artificial+Light
7803,"Awful Bliss",NULL,https://www.last.fm/music/Guided+by+Voices/_/Awful+Bliss
7804,"Playing Possum for a Peek",NULL,https://www.last.fm/music/Owen/_/Playing+Possum+for+a+Peek
7805,"Big Sea",NULL,https://www.last.fm/music/Crash+Of+Rhinos/_/Big+Sea
7806,"In Mind",NULL,https://www.last.fm/music/Do+Make+Say+Think/_/In+Mind
7807,"A Holiday at the Sea",NULL,https://www.last.fm/music/Anathallo/_/A+Holiday+at+the+Sea
7808,"Arrowhead Wounds",NULL,https://www.last.fm/music/Antarctic/_/Arrowhead+Wounds
7809,"Bada Bing",NULL,https://www.last.fm/music/DANGERDOOM/_/Bada+Bing
7810,"Can Anyone Who Has Heard This Music Really Be A Bad Person?",NULL,https://www.last.fm/music/Kaki+King/_/Can+Anyone+Who+Has+Heard+This+Music+Really+Be+A+Bad+Person%3F
7811,"Look Into the Air",NULL,https://www.last.fm/music/Explosions+in+the+Sky/_/Look+Into+the+Air
7812,Fogbow,NULL,https://www.last.fm/music/The+Love+Of+Everything/_/Fogbow
7813,Ebow,NULL,https://www.last.fm/music/Sigur+R%C3%B3s/_/Ebow
7814,"Bro-downs Know No Bounds",NULL,https://www.last.fm/music/Warren+Franklin/_/Bro-downs+Know+No+Bounds
7815,"Within Dreams",NULL,https://www.last.fm/music/The+Album+Leaf/_/Within+Dreams
7816,"Raw Bar Obx 2002",NULL,https://www.last.fm/music/Everyone+Everywhere/_/Raw+Bar+Obx+2002
7817,Grounded,NULL,https://www.last.fm/music/Pavement/_/Grounded
7818,"A Case of You",NULL,https://www.last.fm/music/Joni+Mitchell/_/A+Case+of+You
7819,Middle,NULL,https://www.last.fm/music/Kind+of+Like+Spitting/_/Middle
7820,"Worker Bee 7438-F8",NULL,https://www.last.fm/music/Kind+of+Like+Spitting/_/Worker+Bee+7438-F8
7821,Pull/Pry,NULL,https://www.last.fm/music/S.S.+Challenger+STS-51-L/_/Pull%2FPry
7822,"Praise Song",NULL,https://www.last.fm/music/Joie+De+Vivre/_/Praise+Song
7823,11-17,NULL,https://www.last.fm/music/Kevin+Devine/_/11-17
7824,"Adventure, Stamina & Anger",NULL,"https://www.last.fm/music/This+Town+Needs+Guns/_/Adventure,+Stamina+&+Anger"
7825,"To the Janitor, to the King",NULL,"https://www.last.fm/music/The+World+Is+a+Beautiful+Place+&+I+Am+No+Longer+Afraid+to+Die/_/To+the+Janitor,+to+the+King"
7826,Holocene,NULL,https://www.last.fm/music/Bon+Iver/_/Holocene
7827,"El Vestido",NULL,https://www.last.fm/music/Juana+Molina/_/El+Vestido
7828,"You Don't Have To Be Afraid",NULL,https://www.last.fm/music/Kaki+King/_/You+Don%27t+Have+To+Be+Afraid
7829,"O, Evelyn...",NULL,"https://www.last.fm/music/Owen/_/O,+Evelyn..."
7830,"Our Hearts Of Ruin",NULL,https://www.last.fm/music/Blue+Sky+Black+Death/_/Our+Hearts+Of+Ruin
7831,Armslength,NULL,https://www.last.fm/music/Moving+Mountains/_/Armslength
7832,Storms,NULL,https://www.last.fm/music/The+Appleseed+Cast/_/Storms
7833,"Champagne Supernova",NULL,https://www.last.fm/music/Matt+Pond+PA/_/Champagne+Supernova
7834,"Poor Celine",NULL,https://www.last.fm/music/The+Velvet+Teen/_/Poor+Celine
7835,"Who Found Who's Hair In Who's Bed?",NULL,https://www.last.fm/music/Owen/_/Who+Found+Who%27s+Hair+In+Who%27s+Bed%3F
7836,"Note to Self:",NULL,https://www.last.fm/music/Owen/_/Note+to+Self:
7837,Saturday,NULL,https://www.last.fm/music/Christie+Front+Drive/_/Saturday
7838,"Losing Touching Searching",NULL,https://www.last.fm/music/The+Appleseed+Cast/_/Losing+Touching+Searching
7839,"Here We Are (Family in the Hallways)",NULL,https://www.last.fm/music/The+Appleseed+Cast/_/Here+We+Are+(Family+in+the+Hallways)
7840,"Between Berwyn and Bryn Mawr",NULL,https://www.last.fm/music/Castevet/_/Between+Berwyn+and+Bryn+Mawr
7841,"Pavlovian Bell",NULL,https://www.last.fm/music/The+Velvet+Teen/_/Pavlovian+Bell
7842,"Empathy For Your Enemy/Hostile",NULL,https://www.last.fm/music/The+Moirai/_/Empathy+For+Your+Enemy%2FHostile
7843,"June Port Bridge",NULL,https://www.last.fm/music/Benton+Falls/_/June+Port+Bridge
7844,"An Idea Is a Greater Monument Than a Cathedral",NULL,https://www.last.fm/music/Empire%21+Empire%21+(I+Was+a+Lonely+Estate)/_/An+Idea+Is+a+Greater+Monument+Than+a+Cathedral
7845,"Gordon Paul",NULL,https://www.last.fm/music/The+World+Is+a+Beautiful+Place+&+I+Am+No+Longer+Afraid+to+Die/_/Gordon+Paul
7846,"I Know What a Lion Is",NULL,https://www.last.fm/music/Castevet/_/I+Know+What+a+Lion+Is
7847,"Truth Of Transition",NULL,https://www.last.fm/music/Small+Leaks+Sink+Ships/_/Truth+Of+Transition
7848,"Sackcloth In Ashes",NULL,https://www.last.fm/music/Small+Leaks+Sink+Ships/_/Sackcloth+In+Ashes
7849,Remains,NULL,https://www.last.fm/music/Matt+Pond+PA/_/Remains
7850,Sinking,NULL,https://www.last.fm/music/The+Appleseed+Cast/_/Sinking
7851,"Broken Boy",NULL,https://www.last.fm/music/Hundred+Hands/_/Broken+Boy
7852,"Moment #72",NULL,https://www.last.fm/music/The+Appleseed+Cast/_/Moment+%2372
7853,Birthday!,NULL,https://www.last.fm/music/Merchant+Ships/_/Birthday%21
7854,"I Know What The Word Gone Means",NULL,https://www.last.fm/music/Hightide+Hotel/_/I+Know+What+The+Word+Gone+Means
7855,"The Raven",NULL,https://www.last.fm/music/Caspian/_/The+Raven
7856,"Drove Through Ghosts to Get Here",NULL,https://www.last.fm/music/65daysofstatic/_/Drove+Through+Ghosts+to+Get+Here
7857,"Grandfather Clock",NULL,https://www.last.fm/music/This+Will+Destroy+You/_/Grandfather+Clock
7858,"Never Been Born",NULL,https://www.last.fm/music/Owen/_/Never+Been+Born
7859,"This Needle Points North",NULL,https://www.last.fm/music/I+Create/_/This+Needle+Points+North
7860,"Swimming With You",NULL,https://www.last.fm/music/Benton+Falls/_/Swimming+With+You
7861,"A Slow Dance",NULL,https://www.last.fm/music/Explosions+in+the+Sky/_/A+Slow+Dance
7862,"I've Got Some Plans",NULL,https://www.last.fm/music/Monument/_/I%27ve+Got+Some+Plans
7863,"a homemade portland",NULL,https://www.last.fm/music/Park+Jefferson/_/a+homemade+portland
7864,"Arctic Foxes",NULL,https://www.last.fm/music/Prawn/_/Arctic+Foxes
7865,"Emo Songs",NULL,https://www.last.fm/music/Merchant+Ships/_/Emo+Songs
7866,Handshakes,NULL,https://www.last.fm/music/Joie+De+Vivre/_/Handshakes
7867,"Puddle Splashers",NULL,https://www.last.fm/music/Cap%27n+Jazz/_/Puddle+Splashers
7868,"Reach For The Stars",NULL,https://www.last.fm/music/Mineral/_/Reach+For+The+Stars
7869,"Local Local",NULL,https://www.last.fm/music/Joie+De+Vivre/_/Local+Local
7870,"The Rain",NULL,https://www.last.fm/music/Lana+Avacada/_/The+Rain
7871,"Rally the Troops! Poke Holes in Their Defenses! Line Our Coffers With Their Coffins!",NULL,https://www.last.fm/music/Empire%21+Empire%21+(I+Was+a+Lonely+Estate)/_/Rally+the+Troops%21+Poke+Holes+in+Their+Defenses%21+Line+Our+Coffers+With+Their+Coffins%21
7872,"Too Scared to Move",NULL,https://www.last.fm/music/Owen/_/Too+Scared+to+Move
7873,"Methuselah Rookie Card",NULL,https://www.last.fm/music/Snowing/_/Methuselah+Rookie+Card
7874,"Old Wounds",NULL,https://www.last.fm/music/PUP/_/Old+Wounds
7875,"See Through Head",NULL,https://www.last.fm/music/The+Hives/_/See+Through+Head
7876,"If This Tour Doesn't Kill You, I Will",NULL,"https://www.last.fm/music/PUP/_/If+This+Tour+Doesn%27t+Kill+You,+I+Will"
7877,"Stay (Faraway, So Close!)",NULL,"https://www.last.fm/music/U2/_/Stay+(Faraway,+So+Close%21)"
7878,"The First Time",NULL,https://www.last.fm/music/U2/_/The+First+Time
7879,"The Wanderer",NULL,https://www.last.fm/music/U2/_/The+Wanderer
7880,"Beautiful Day",NULL,https://www.last.fm/music/U2/_/Beautiful+Day
7881,"Strange Faces",NULL,https://www.last.fm/music/Daniel+Romano/_/Strange+Faces
7882,"I'm Gonna Teach You",NULL,https://www.last.fm/music/Daniel+Romano/_/I%27m+Gonna+Teach+You
7883,"Turn It My Way",NULL,https://www.last.fm/music/The+Halo+Benders/_/Turn+It+My+Way
7884,"Don't Touch My Bikini",NULL,https://www.last.fm/music/The+Halo+Benders/_/Don%27t+Touch+My+Bikini
7885,"Ralphy's Cut",NULL,https://www.last.fm/music/Desaparecidos/_/Ralphy%27s+Cut
7886,"Shooter's Bon Voyage Set",NULL,https://www.last.fm/music/Andrew+Daly/_/Shooter%27s+Bon+Voyage+Set
7887,"Excuse Me",NULL,https://www.last.fm/music/A$AP+Rocky/_/Excuse+Me
7888,"Fought The Cattle",NULL,https://www.last.fm/music/Kate+Maki/_/Fought+The+Cattle
7889,"You - Ha Ha Ha",NULL,https://www.last.fm/music/Charli+XCX/_/You+-+Ha+Ha+Ha
7890,"Wishing Well",NULL,https://www.last.fm/music/Screaming+Females/_/Wishing+Well
7891,"Die Tonight",NULL,https://www.last.fm/music/Charli+XCX/_/Die+Tonight
7892,"London Queen",NULL,https://www.last.fm/music/Charli+XCX/_/London+Queen
7893,"Breaking Up",NULL,https://www.last.fm/music/Charli+XCX/_/Breaking+Up
7894,"Break the Rules",NULL,https://www.last.fm/music/Charli+XCX/_/Break+the+Rules
7895,"Need Ur Luv",NULL,https://www.last.fm/music/Charli+XCX/_/Need+Ur+Luv
7896,"Hanging Around",NULL,https://www.last.fm/music/Charli+XCX/_/Hanging+Around
7897,Famous,NULL,https://www.last.fm/music/Charli+XCX/_/Famous
7898,"Body of My Own",NULL,https://www.last.fm/music/Charli+XCX/_/Body+of+My+Own
7899,"Gold Coins",NULL,https://www.last.fm/music/Charli+XCX/_/Gold+Coins
7900,"My Heart",NULL,https://www.last.fm/music/Donnie+&+Joe+Emerson/_/My+Heart
7901,"So It Goes",NULL,https://www.last.fm/music/Nick+Lowe/_/So+It+Goes
7902,"I Love The Sound Of Breaking Glass",NULL,https://www.last.fm/music/Nick+Lowe/_/I+Love+The+Sound+Of+Breaking+Glass
7903,"Heart Of The City (live)",NULL,https://www.last.fm/music/Nick+Lowe/_/Heart+Of+The+City+(live)
7904,"One of These Days",NULL,https://www.last.fm/music/Matthew+E.+White/_/One+of+These+Days
7905,"Living In Hope (2006 Remastered Album Version)",NULL,https://www.last.fm/music/The+Rutles/_/Living+In+Hope+(2006+Remastered+Album+Version)
7906,"Prisoner 1 & 2 (feat. Ayesha Jaco)",NULL,https://www.last.fm/music/Lupe+Fiasco/_/Prisoner+1+&+2+(feat.+Ayesha+Jaco)
7907,Mural,NULL,https://www.last.fm/music/Lupe+Fiasco/_/Mural
7908,"I Speak Because I Can",NULL,https://www.last.fm/music/Laura+Marling/_/I+Speak+Because+I+Can
7909,"Alpha Shallows",NULL,https://www.last.fm/music/Laura+Marling/_/Alpha+Shallows
7910,"The Promise",NULL,https://www.last.fm/music/Sturgill+Simpson/_/The+Promise
7911,"Without a Body Or a Numb and Useless Mind",NULL,https://www.last.fm/music/Larkin+Grimm/_/Without+a+Body+Or+a+Numb+and+Useless+Mind
7912,"You and I Keep Falling",NULL,https://www.last.fm/music/Kath+Bloom/_/You+and+I+Keep+Falling
7913,"I Wanna Love",NULL,https://www.last.fm/music/Kath+Bloom/_/I+Wanna+Love
7914,"Pleasure Beach",NULL,https://www.last.fm/music/Hall+&+Oates/_/Pleasure+Beach
7915,"Friday Let Me Down - Remastered",NULL,https://www.last.fm/music/Hall+&+Oates/_/Friday+Let+Me+Down+-+Remastered
7916,"Easter Bunny",NULL,https://www.last.fm/music/Eugenius/_/Easter+Bunny
7917,"The Moon's A Balloon",NULL,https://www.last.fm/music/Eugenius/_/The+Moon%27s+A+Balloon
7918,"Blue Above the Rooftops",NULL,https://www.last.fm/music/Eugenius/_/Blue+Above+the+Rooftops
7919,"On the Breeze",NULL,https://www.last.fm/music/Eugenius/_/On+the+Breeze
7920,"Last Half Hour",NULL,https://www.last.fm/music/The+Vaselines/_/Last+Half+Hour
7921,"False Heaven",NULL,https://www.last.fm/music/The+Vaselines/_/False+Heaven
7922,"Enemy Fire",NULL,https://www.last.fm/music/Ryan+Adams/_/Enemy+Fire
7923,"Pizza City",NULL,https://www.last.fm/music/Horrible+Things/_/Pizza+City
7924,"Novel Figure",NULL,https://www.last.fm/music/Good+Luck/_/Novel+Figure
7925,"My Dream Girl Don't Exist (live)",NULL,https://www.last.fm/music/Neutral+Milk+Hotel/_/My+Dream+Girl+Don%27t+Exist+(live)
7926,"Rainbow Connection",NULL,https://www.last.fm/music/The+Muppets/_/Rainbow+Connection
7927,"Upside Down Frown",NULL,https://www.last.fm/music/They+Might+Be+Giants/_/Upside+Down+Frown
7928,Window,NULL,https://www.last.fm/music/your+neighbour+the+liar/_/Window
7929,"The World Was A Mess But His Hair Was Perfect",NULL,https://www.last.fm/music/The+Rakes/_/The+World+Was+A+Mess+But+His+Hair+Was+Perfect
7930,"Million Dollar Question",NULL,https://www.last.fm/music/Radiohead/_/Million+Dollar+Question
7931,Singapore,NULL,https://www.last.fm/music/Tom+Waits/_/Singapore
7932,Scatterbrain,NULL,https://www.last.fm/music/Radiohead/_/Scatterbrain
7933,"A Flower in a Glove",NULL,https://www.last.fm/music/Frog+Eyes/_/A+Flower+in+a+Glove
7934,Tuner,NULL,https://www.last.fm/music/Mogwai/_/Tuner
7935,"The Melodic Version of The Second Dream of The High-Tension Line Stepdown Transformer",NULL,https://www.last.fm/music/La+Monte+Young/_/The+Melodic+Version+of+The+Second+Dream+of+The+High-Tension+Line+Stepdown+Transformer
7936,"Total Eclipse of the Heart",NULL,https://www.last.fm/music/Bonnie+Tyler/_/Total+Eclipse+of+the+Heart
7937,"Blue (feat. Blue Ivy) [Video]",NULL,https://www.last.fm/music/Beyonc%C3%A9/_/Blue%C2%A0(feat.+Blue+Ivy)+%5BVideo%5D
7938,"Flashing Lights",NULL,https://www.last.fm/music/Kanye+West/_/Flashing+Lights
7939,"Hate It or Love It",NULL,https://www.last.fm/music/50+Cent/_/Hate+It+or+Love+It
7940,"Oops!...I Did It Again",NULL,https://www.last.fm/music/Britney+Spears/_/Oops%21...I+Did+It+Again
7941,Jahova,NULL,https://www.last.fm/music/Rusko/_/Jahova
7942,Trouble,NULL,https://www.last.fm/music/Britney+Spears/_/Trouble
7943,"Devil In A New Dress",NULL,https://www.last.fm/music/Kanye+West/_/Devil+In+A+New+Dress
7944,"Sunday Morning",NULL,https://www.last.fm/music/K-OS/_/Sunday+Morning
7945,Lemonade,NULL,https://www.last.fm/music/Gucci+Mane/_/Lemonade
7946,"Playground Love",NULL,https://www.last.fm/music/Air/_/Playground+Love
7947,"Wrong In All Our Ways",NULL,https://www.last.fm/music/Rework/_/Wrong+In+All+Our+Ways
7948,Homecoming,NULL,https://www.last.fm/music/The+Teenagers/_/Homecoming
7949,"I've Got Your Number",NULL,https://www.last.fm/music/Passion+Pit/_/I%27ve+Got+Your+Number
7950,"R. Kelly (feat. Keri Hilson) vs Sally Shapiro - Number One Christmas",NULL,https://www.last.fm/music/The+Hood+Internet/_/R.+Kelly+(feat.+Keri+Hilson)+vs+Sally+Shapiro+-+Number+One+Christmas
7951,"On My Way",NULL,https://www.last.fm/music/Ben+Kweller/_/On+My+Way
7952,"My Moon My Shawty (Lloyd vs. Feist)",NULL,https://www.last.fm/music/The+Hood+Internet/_/My+Moon+My+Shawty+(Lloyd+vs.+Feist)
7953,"Jealous Guy",NULL,https://www.last.fm/music/Elliott+Smith/_/Jealous+Guy
7954,"It Was A Good Day",NULL,https://www.last.fm/music/Ice+Cube/_/It+Was+A+Good+Day
7955,"Is This Love?",NULL,https://www.last.fm/music/Bob+Marley/_/Is+This+Love%3F
7956,"Public Service Announcement (Interlude)",NULL,https://www.last.fm/music/Jay-Z/_/Public+Service+Announcement+(Interlude)
7957,"Say It Ain't So",NULL,https://www.last.fm/music/Weezer/_/Say+It+Ain%27t+So
7958,"Line of Best Fit",NULL,https://www.last.fm/music/Death+Cab+for+Cutie/_/Line+of+Best+Fit
7959,"Set Phasers to Stun",NULL,https://www.last.fm/music/Taking+Back+Sunday/_/Set+Phasers+to+Stun
7960,"Anyone Else But You",NULL,https://www.last.fm/music/Michael+Cera+and+Ellen+Page/_/Anyone+Else+But+You
7961,"Champagne Supernova",NULL,https://www.last.fm/music/Oasis/_/Champagne+Supernova
7962,"Talk Shows on Mute",NULL,https://www.last.fm/music/Incubus/_/Talk+Shows+on+Mute
7963,"Rain Song (Live)",NULL,https://www.last.fm/music/Led+Zeppelin/_/Rain+Song+(Live)
7964,"Redemption Song",NULL,https://www.last.fm/music/Bob+Marley+&+The+Wailers/_/Redemption+Song
7965,"99 Red Balloons",NULL,https://www.last.fm/music/Goldfinger/_/99+Red+Balloons
7966,Drilling,NULL,https://www.last.fm/music/Minus+the+Bear/_/Drilling
7967,"Them Eyes",NULL,https://www.last.fm/music/The+Black+Keys/_/Them+Eyes
7968,Different,NULL,https://www.last.fm/music/Pendulum/_/Different
7969,"Animal Rights",NULL,https://www.last.fm/music/deadmau5+&+Wolfgang+Gartner/_/Animal+Rights
7970,"Let Your Love Grow Tall",NULL,https://www.last.fm/music/Passion+Pit/_/Let+Your+Love+Grow+Tall
7971,"Miss You",NULL,https://www.last.fm/music/Trentem%C3%B8ller/_/Miss+You
7972,Derezzed,NULL,https://www.last.fm/music/Daft+Punk/_/Derezzed
7973,"Say My Name",NULL,https://www.last.fm/music/Porter+Robinson/_/Say+My+Name
7974,"Understand Me Now",NULL,https://www.last.fm/music/Pretty+Lights/_/Understand+Me+Now
7975,Passenger,NULL,https://www.last.fm/music/Deftones/_/Passenger
7976,"Waiting In Vain",NULL,https://www.last.fm/music/Bob+Marley+&+The+Wailers/_/Waiting+In+Vain
7977,"Kingston Town",NULL,https://www.last.fm/music/Alborosie/_/Kingston+Town
7978,Schism,NULL,https://www.last.fm/music/Tool/_/Schism
7979,"Weak And Powerless",NULL,https://www.last.fm/music/A+Perfect+Circle/_/Weak+And+Powerless
7980,"Hangin' Tree",NULL,https://www.last.fm/music/Queens+of+the+Stone+Age/_/Hangin%27+Tree
7981,Sundial,NULL,https://www.last.fm/music/Wolfmother/_/Sundial
7982,"I Like To Move In The Night",NULL,https://www.last.fm/music/Eagles+of+Death+Metal/_/I+Like+To+Move+In+The+Night
7983,"Can I Have It Like That ft. Gwen Stefani",NULL,https://www.last.fm/music/Pharrell+Williams/_/Can+I+Have+It+Like+That+ft.+Gwen+Stefani
7984,"Get To Poppin' (Clean)",NULL,https://www.last.fm/music/Rich+Boy/_/Get+To+Poppin%27+(Clean)
7985,"Baby Doll",NULL,https://www.last.fm/music/N%2AE%2AR%2AD/_/Baby+Doll
7986,"Handy Man",NULL,https://www.last.fm/music/Zach+Gill/_/Handy+Man
7987,Everlong,NULL,https://www.last.fm/music/Foo+Fighters/_/Everlong
7988,"The Dynamo of Volition",NULL,https://www.last.fm/music/Jason+Mraz/_/The+Dynamo+of+Volition
7989,"I'll Be Lost",NULL,https://www.last.fm/music/Days+Away/_/I%27ll+Be+Lost
7990,"Sunrise Dramamine",NULL,https://www.last.fm/music/The+Flashbulb/_/Sunrise+Dramamine
7991,Superstar,NULL,https://www.last.fm/music/Lupe+Fiasco/_/Superstar
7992,"Oo Girl",NULL,https://www.last.fm/music/Peter+Ivers/_/Oo+Girl
7993,"The Nightmare Of J.B. Stanislas",NULL,https://www.last.fm/music/Nick+Garrie/_/The+Nightmare+Of+J.B.+Stanislas
7994,"Look So Fine, Feel So Low",NULL,"https://www.last.fm/music/Paul+Kelly/_/Look+So+Fine,+Feel+So+Low"
7995,"Child Of The Moon (rmk) - (Original Single Mono Version)",NULL,https://www.last.fm/music/The+Rolling+Stones/_/Child+Of+The+Moon+(rmk)+-+(Original+Single+Mono+Version)
7996,"MIckey Mouse",NULL,https://www.last.fm/music/Sparks/_/MIckey+Mouse
7997,"Knock Knock Banana! SP",NULL,https://www.last.fm/music/The+Go/_/Knock+Knock+Banana%21+SP
7998,"Baby Let's Cruise",NULL,https://www.last.fm/music/Dwight+Twilley+Band/_/Baby+Let%27s+Cruise
7999,"Killer Dreams",NULL,https://www.last.fm/music/Pangea/_/Killer+Dreams
8000,"What's Your Diagnosis",NULL,https://www.last.fm/music/Myelin+Sheaths/_/What%27s+Your+Diagnosis
8001,"The Thrill of It All",NULL,https://www.last.fm/music/Roxy+Music/_/The+Thrill+of+It+All
8002,"Please Take A Chance On Me",NULL,https://www.last.fm/music/The+Mighty+Hannibal/_/Please+Take+A+Chance+On+Me
8003,Labour,NULL,https://www.last.fm/music/Comet+Gain/_/Labour
8004,"Fuck Friday",NULL,https://www.last.fm/music/Dan+Sartain/_/Fuck+Friday
8005,"Draw(in)g to a (W)hole",NULL,https://www.last.fm/music/The+Clean/_/Draw(in)g+to+a+(W)hole
8006,"Upwards and Onwards",NULL,https://www.last.fm/music/Orange+Juice/_/Upwards+and+Onwards
8007,Looking,NULL,https://www.last.fm/music/The+Sidekicks/_/Looking
8008,"Don't Blame Me",NULL,https://www.last.fm/music/Flat+Duo+Jets/_/Don%27t+Blame+Me
8009,"Love Has Its Joke Sometimes",NULL,https://www.last.fm/music/Flat+Duo+Jets/_/Love+Has+Its+Joke+Sometimes
8010,"Almost The Same",NULL,https://www.last.fm/music/The+Sidekicks/_/Almost+The+Same
8011,"Again & Again",NULL,https://www.last.fm/music/Mikal+Cronin/_/Again+&+Again
8012,"07 - It's Nothing To Me",NULL,https://www.last.fm/music/Sanford+Clark/_/07+-+It%27s+Nothing+To+Me
8013,Thing,NULL,https://www.last.fm/music/Thin+White+Rope/_/Thing
8014,Chico,NULL,https://www.last.fm/music/The+Concretes/_/Chico
8015,"Denton, Tx",NULL,"https://www.last.fm/music/Damien+Jurado/_/Denton,+Tx"
8016,"Love Me, Please Love Me",NULL,"https://www.last.fm/music/Michel+Polnareff/_/Love+Me,+Please+Love+Me"
8017,"Last Night",NULL,https://www.last.fm/music/Tom+Verlaine/_/Last+Night
8018,"Waiting for Touchdown",NULL,https://www.last.fm/music/Sneaky+Feelings/_/Waiting+for+Touchdown
8019,"Grand Mal",NULL,https://www.last.fm/music/Chris+Knox/_/Grand+Mal
8020,"Filling Me",NULL,https://www.last.fm/music/Chris+Knox/_/Filling+Me
8021,"I Know It's True But I'm Sorry To Say",NULL,https://www.last.fm/music/Violent+Femmes/_/I+Know+It%27s+True+But+I%27m+Sorry+To+Say
8022,"The Big Picture",NULL,https://www.last.fm/music/My+Dad+Is+Dead/_/The+Big+Picture
8023,"Angel I'll Walk You Home",NULL,https://www.last.fm/music/Unrest/_/Angel+I%27ll+Walk+You+Home
8024,Driving,NULL,https://www.last.fm/music/Oupa/_/Driving
8025,"Virginia Reel Around The Fountain",NULL,https://www.last.fm/music/The+Halo+Benders/_/Virginia+Reel+Around+The+Fountain
8026,"Better Half",NULL,https://www.last.fm/music/Frank+Turner/_/Better+Half
8027,Bicycles,NULL,https://www.last.fm/music/The+Clientele/_/Bicycles
8028,"The Devil's Eye",NULL,https://www.last.fm/music/The+Go-Betweens/_/The+Devil%27s+Eye
8029,"Cloudy Shoes",NULL,https://www.last.fm/music/Damien+Jurado/_/Cloudy+Shoes
8030,"Dedicated Follower Of Fashion",NULL,https://www.last.fm/music/The+Kinks/_/Dedicated+Follower+Of+Fashion
8031,"Bachelor Kisses",NULL,https://www.last.fm/music/The+Go-Betweens/_/Bachelor+Kisses
8032,"Let Me See The Booty (Bonus) (Feat. Lil Jon) www.DopeHood.com",NULL,https://www.last.fm/music/The+Dream/_/Let+Me+See+The+Booty+(Bonus)+(Feat.+Lil+Jon)+www.DopeHood.com
8033,"Borrowed Tune",NULL,https://www.last.fm/music/Neil+Young/_/Borrowed+Tune
8034,Photosynthesis,NULL,https://www.last.fm/music/Frank+Turner/_/Photosynthesis
8035,davey,NULL,https://www.last.fm/music/the+se%C3%B1ors+of+marseille/_/davey
8036,"It's a Kid's World",NULL,https://www.last.fm/music/Disco+Inferno/_/It%27s+a+Kid%27s+World
8037,"Wave of Mutilation",NULL,https://www.last.fm/music/Pixies/_/Wave+of+Mutilation
8038,"01.-Nadir's Big Chance",NULL,https://www.last.fm/music/Peter+Hammill/_/01.-Nadir%27s+Big+Chance
8039,"More Than This",NULL,https://www.last.fm/music/Roxy+Music/_/More+Than+This
8040,"Today's Supernatural",NULL,https://www.last.fm/music/Animal+Collective/_/Today%27s+Supernatural
8041,Catfish,NULL,https://www.last.fm/music/Waxahatchee/_/Catfish
8042,"Missa Papae Marcelli: Gloria",NULL,https://www.last.fm/music/Giovanni+Pierluigi+da+Palestrina/_/Missa+Papae+Marcelli:+Gloria
8043,"(March 19th 1983) It Was Probably Green",NULL,https://www.last.fm/music/Carissa%27s+Wierd/_/(March+19th+1983)+It+Was+Probably+Green
8044,Motets,NULL,https://www.last.fm/music/Christ+Church+Cathedral+Choir/_/Motets
8045,"Good Friday",NULL,https://www.last.fm/music/Why%3F/_/Good+Friday
8046,"Infinite ❤ Without Fulfillment",NULL,https://www.last.fm/music/Grimes/_/Infinite+%E2%9D%A4+Without+Fulfillment
8047,"Missa Papae Marcelli: Kyrie",NULL,https://www.last.fm/music/Giovanni+Pierluigi+da+Palestrina/_/Missa+Papae+Marcelli:+Kyrie
8048,"Disloyal Order of Water Buffaloes",NULL,https://www.last.fm/music/Fall+Out+Boy/_/Disloyal+Order+of+Water+Buffaloes
8049,"Bring the Noize",NULL,https://www.last.fm/music/M.I.A./_/Bring+the+Noize
8050,"Cold Nites",NULL,https://www.last.fm/music/How+to+Dress+Well/_/Cold+Nites
8051,"This Isn't the Tenka-Ichi-Budokai",NULL,https://www.last.fm/music/I+Hate+Myself/_/This+Isn%27t+the+Tenka-Ichi-Budokai
8052,"Dark Parts",NULL,https://www.last.fm/music/Perfume+Genius/_/Dark+Parts
8053,"Farewell to All These Rotten Teeth",NULL,https://www.last.fm/music/Carissa%27s+Wierd/_/Farewell+to+All+These+Rotten+Teeth
8054,"Low Budget Slow Motion Soundtrack Song for the Leaving Scene",NULL,https://www.last.fm/music/Carissa%27s+Wierd/_/Low+Budget+Slow+Motion+Soundtrack+Song+for+the+Leaving+Scene
8055,"They'll Only Miss You When You Leave",NULL,https://www.last.fm/music/Carissa%27s+Wierd/_/They%27ll+Only+Miss+You+When+You+Leave
8056,"The Piano Song",NULL,https://www.last.fm/music/Carissa%27s+Wierd/_/The+Piano+Song
8057,"Sofisticated Fuck Princess Please Leave Me Alone",NULL,https://www.last.fm/music/Carissa%27s+Wierd/_/Sofisticated+Fuck+Princess+Please+Leave+Me+Alone
